"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"4249131","BEST LOCATION in MANHATTAN!","12534414","Gina","Manhattan","East Village","40.73175","-73.98756","Entire home/apt","96","1","198","2019-06-21","3.47","1","169"
"4249342","Perfect Private Room in Luxury Bldg w/Gym/Rooftop","2495483","Andy","Manhattan","Financial District","40.70948","-74.00654","Private room","98","7","23","2019-06-01","0.55","1","116"
"4250746","Newly-Renovated 2BR/1BTH Garden Apt","22057975","Kevin","Brooklyn","Bushwick","40.69271","-73.92535","Entire home/apt","140","4","120","2019-06-10","2.09","1","100"
"4252172","Williamsburg Penthouse w/ Balcony","13949526","Fran","Brooklyn","Williamsburg","40.70028","-73.95439","Private room","99","1","0","","0","1","0"
"4256091","Charming West Village Apartment","1542713","Brandon","Manhattan","West Village","40.73539","-74.00818","Entire home/apt","175","2","105","2019-05-04","1.88","1","276"
"4257572","Charming Studio in the Heart of NYC","19644682","Janet","Manhattan","Upper West Side","40.78245","-73.98163","Entire home/apt","120","6","5","2016-04-21","0.09","1","0"
"4257889","Large Room@ColumbiaUniversity/15min toTime Square","22096807","Stephenie","Manhattan","Morningside Heights","40.8049","-73.96558","Private room","89","1","46","2019-07-05","1.33","1","363"
"4258443","Private bedroom in Bushwick","20408723","Andrea","Brooklyn","Bushwick","40.69863","-73.91235","Private room","90","3","0","","0","1","0"
"4258867","Charming Brownstone Apt Fort Greene","1663994","Hellen","Brooklyn","Fort Greene","40.68796","-73.97735","Entire home/apt","178","3","11","2019-07-02","0.24","1","32"
"4259427","Appartement en duplex de 3 chambres","21833312","Solange Et Michel","Brooklyn","Crown Heights","40.67027","-73.94033","Entire home/apt","210","6","27","2019-05-02","0.47","1","302"
"4260964","Charming, private 1BR garden apt","16212001","Erin","Manhattan","Harlem","40.81774","-73.94595","Entire home/apt","150","4","82","2019-05-22","1.53","1","46"
"4261214","Cozy place in Uptown Manhattan","22022473","Gita","Manhattan","Harlem","40.80936","-73.94454","Entire home/apt","149","2","82","2019-06-05","1.43","1","215"
"4261951","Beautiful 1 Bedroom in Midtown West","8533891","Lev","Manhattan","Hell's Kitchen","40.76443","-73.99184","Entire home/apt","225","3","2","2015-01-03","0.03","1","0"
"4263488","Columbus Circle 2br","7651028","Jesse","Manhattan","Hell's Kitchen","40.76842","-73.98589","Entire home/apt","150","1","0","","0","1","0"
"4263624","LOVELY GARDEN APT FOR 2 TO 4","22131209","Gregory","Brooklyn","Crown Heights","40.67566","-73.93944","Entire home/apt","106","3","15","2019-04-22","0.26","1","0"
"4263802","Fort Greene - Parlor One Bed","11189753","Sj","Brooklyn","Fort Greene","40.68562","-73.9693","Entire home/apt","165","10","36","2019-06-25","0.63","4","328"
"4263880","Nice room available in modern Apt.","3609048","Ken","Brooklyn","Crown Heights","40.67009","-73.9329","Private room","75","2","25","2016-10-09","0.43","3","365"
"4265471","Ladies Shared Dorm Room (Top Bunk)","3294438","Torell","Brooklyn","Bedford-Stuyvesant","40.68676","-73.95801","Shared room","30","2","13","2019-07-01","0.37","3","339"
"4267133","Large private room in huge LES Apt","6793885","Nick","Manhattan","Lower East Side","40.72156","-73.98712","Private room","70","1","2","2015-06-10","0.03","1","0"
"4268286","Cozy brownstone bed & bath; pvt.ent","22158091","Marjorie","Manhattan","East Harlem","40.79608","-73.93819","Private room","100","3","140","2019-07-06","2.45","1","66"
"4270499","Cozy One Bedroom Apt - Astoria","22171095","George & Diana","Queens","Astoria","40.76369","-73.92291","Entire home/apt","125","2","112","2018-06-18","1.94","2","0"
"4270683","Very nice studio 15 mins to the heart of Manhattan","5835210","Daniela","Queens","Astoria","40.76386","-73.91002","Entire home/apt","110","3","3","2019-01-07","0.05","1","342"
"4271059","Huge 2.5 bdrm in North Brooklyn!","208565","Maria","Brooklyn","Greenpoint","40.73527","-73.95398","Entire home/apt","145","2","7","2016-08-16","0.13","2","0"
"4271119","Private bedroom in Hell's Kitchen","15638520","Joseph  &  Hector","Manhattan","Upper West Side","40.76845","-73.9832","Private room","112","3","126","2019-07-01","2.92","1","230"
"4271877","New Private Bathroom Master Bedroom","21091779","Caroline","Brooklyn","Bedford-Stuyvesant","40.6869","-73.92254","Private room","69","1","121","2019-06-22","2.68","3","286"
"4273931","UPPER EAST SIDE DOORMAN BUILDING","22188911","Alessio","Manhattan","Upper East Side","40.76751","-73.96309","Entire home/apt","300","4","57","2016-11-28","1.08","1","0"
"4274443","Wyndham 45 Midtown NYC","22131245","Roberta","Manhattan","Midtown","40.75195","-73.97191","Private room","260","2","1","2016-05-17","0.03","1","177"
"4274462","Spacious and cosy private room.","22189723","Diego","Queens","Ridgewood","40.70439","-73.91111","Private room","49","2","37","2019-05-28","0.73","2","298"
"4274589","Modern XL Tribeca apt with terrace","16666294","Lp","Manhattan","Tribeca","40.71743","-74.00623","Entire home/apt","215","2","23","2017-04-12","0.4","1","187"
"4274595","Garden Oasis Apartment - 2 bedroom","22088164","Julia","Manhattan","East Harlem","40.80751","-73.94097","Entire home/apt","200","3","162","2019-06-15","2.84","1","208"
"4276618","Great location, great value","1405217","James","Manhattan","Chelsea","40.75238","-73.9945","Entire home/apt","120","3","18","2018-01-03","0.31","1","0"
"4276762","5Bedroom Manhattan townhome triplex","2807798","Sean","Manhattan","Harlem","40.83048","-73.9437","Entire home/apt","310","1","64","2019-07-07","1.32","2","7"
"4277614","Private Room in a Spacious & Bright Apartment","14279331","James","Brooklyn","Gowanus","40.67044","-73.99157","Private room","70","4","91","2018-12-29","3.64","1","0"
"4277724","Bright, Spacious Wburg APT w/ VIEW!","6894447","Andrew","Brooklyn","Williamsburg","40.71484","-73.96742","Entire home/apt","195","2","57","2019-06-24","0.99","1","15"
"4277980","The Jewel of Crown Heights- Franklin Ave {NEW}","22209733","SooKi","Brooklyn","Crown Heights","40.67484","-73.95751","Entire home/apt","110","2","32","2019-06-13","0.56","1","264"
"4278389","M1 Twin couch bed sleeps 1 guest","295128","Carol Gloria","Bronx","Clason Point","40.81231","-73.85535","Shared room","45","1","7","2019-07-01","0.14","7","365"
"4278568","The Lower East Side Experience","1143151","Mila","Manhattan","Lower East Side","40.72184","-73.98755","Entire home/apt","165","3","23","2019-05-27","0.41","1","0"
"4279260","Spacious Scandi-inspired apt in private house","22216726","Linda","Queens","Ridgewood","40.70463","-73.90132","Entire home/apt","150","2","77","2019-06-09","1.5","1","24"
"4279323","Cozy/spacious 3bd, room for rent","21140491","Ariel","Brooklyn","Prospect-Lefferts Gardens","40.65681","-73.9484","Private room","80","1","2","2014-11-09","0.03","1","0"
"4279550","Pure Serenity 1BR in the Lower East Side","22218694","Lea","Manhattan","Lower East Side","40.71912","-73.9863","Entire home/apt","180","2","122","2019-07-01","2.15","2","362"
"4280053","Clean Room by Metro/Subway -15mns to Manhattan","20243795","Tony","Brooklyn","Bedford-Stuyvesant","40.68206","-73.95441","Private room","80","2","100","2019-06-27","1.73","3","365"
"4280118","Lovely, light-filled Bushwick flat","1990602","Jessica","Brooklyn","Bushwick","40.70741","-73.92239","Private room","60","3","2","2016-06-22","0.04","1","0"
"4281241","Can't Beat this Central Location!","22227178","Daniel","Manhattan","Greenwich Village","40.73341","-73.99489","Entire home/apt","149","1","26","2016-07-31","0.45","1","0"
"4282178","A Superhost SALE! DELUXE Room!","21641206","Veronica","Brooklyn","Bedford-Stuyvesant","40.69724","-73.94914","Private room","53","1","351","2019-06-24","6.09","4","0"
"4282998","Spacious 1 BR & terrace on 19th floor viewing NYC","9471525","Chris","Manhattan","Kips Bay","40.74092","-73.97817","Entire home/apt","200","7","9","2019-01-05","0.16","1","291"
"4284031","BRIGHT BEAUTIFUL CHELSEA APT","4532548","Tess","Manhattan","Chelsea","40.74305","-73.99733","Entire home/apt","160","2","79","2019-06-06","1.38","1","108"
"4284158","Homey East Village Private Bedroom","22240717","Steven","Manhattan","East Village","40.72833","-73.98917","Private room","199","1","0","","0","1","0"
"4285876","LES/Chinatown One Bedroom apt (all to yourself)","22248783","Xiao","Manhattan","Lower East Side","40.71281","-73.99174","Entire home/apt","140","1","16","2019-04-06","0.28","1","0"
"4286196","Two bedroom in Prime East Village","6280254","Jc","Manhattan","East Village","40.73045","-73.98392","Entire home/apt","199","4","8","2018-12-14","0.19","2","232"
"4286662","1 Bedroom in Greenwich Village!","22253568","Brian","Manhattan","Greenwich Village","40.73032","-73.99976","Entire home/apt","190","1","43","2019-07-01","0.75","1","3"
"4287589","LG GARDEN Apt ON Sunset Park,  on41ST near 6th Ave","15715046","Katie","Brooklyn","Sunset Park","40.65031","-74.00239","Entire home/apt","125","2","51","2019-07-01","0.89","1","351"
"4288276","New Apt near Central Park, Broadway, Museums","3750547","Angela","Manhattan","Upper East Side","40.76051","-73.96083","Entire home/apt","145","3","62","2019-05-28","1.1","1","50"
"4288361","Cozy 1BD on historic Stuyvesant St.","1994261","Anna","Manhattan","East Village","40.73046","-73.98808","Entire home/apt","150","3","1","2014-11-14","0.02","1","0"
"4291200","Comfy Rm, Hallway Bath, Forest Hills","19597910","Ruth","Queens","Forest Hills","40.7269","-73.83952","Private room","95","2","42","2019-05-09","0.74","3","334"
"4291654","Private room in Bushwick Loft","22280299","Brad","Brooklyn","Williamsburg","40.70407","-73.93562","Private room","100","1","0","","0","1","0"
"4293935","Beautiful  brownstone room","1141935","Ana","Brooklyn","Crown Heights","40.67391","-73.9472","Private room","99","1","74","2019-06-09","1.34","3","290"
"4294546","Bright Apt Williamsburg-Greenpoint","13402436","Manuela","Brooklyn","Greenpoint","40.7223","-73.94938","Entire home/apt","130","1","43","2019-05-05","0.84","1","0"
"4294640","Bedroom, balcony and best of NY.","21499988","Joey","Brooklyn","Williamsburg","40.71613","-73.95336","Private room","56","1","1","2014-10-26","0.02","1","0"
"4295108","Large Sunny Master Private bedroom","19841476","Rasheeda","Manhattan","East Harlem","40.80161","-73.94277","Private room","75","1","7","2016-12-08","0.2","1","0"
"4295542","Private 1 Bdrm Suite in Historic Brownstone","19174715","Judith","Brooklyn","Brooklyn Heights","40.69276","-73.9963","Private room","240","2","45","2019-05-22","0.79","1","348"
"4295733","Comfortable Room w/access to full apartment","10981052","Talisa","Brooklyn","East Flatbush","40.64768","-73.95138","Private room","45","1","5","2018-07-27","0.27","1","0"
"4296126","POSH  High Rise near Times Square","22299389","Lindsay Alexa","Manhattan","Hell's Kitchen","40.7555","-73.99369","Entire home/apt","259","4","25","2019-06-17","0.44","1","255"
"4296291","100 st! cozy, clean, private UES E Harlem","22303517","Danielle","Manhattan","East Harlem","40.78907","-73.94877","Entire home/apt","75","1","107","2019-06-27","1.91","1","116"
"4296710","NICE SPACE IN NYC","1260921","Victor","Bronx","Kingsbridge","40.86809","-73.90201","Private room","37","2","63","2019-06-24","1.15","2","305"
"4296956","Sharbell’s vacation","22307859","Sharon","Brooklyn","Canarsie","40.63621","-73.89407","Entire home/apt","210","3","11","2019-07-07","2.75","5","83"
"4297952","Awesome Chelsea 1 bedroom","22305520","James","Manhattan","Chelsea","40.7492","-73.99847","Entire home/apt","199","2","194","2019-07-06","3.37","2","178"
"4299536","10 Minutes to Manhattan","17164818","Victoria","Brooklyn","Clinton Hill","40.68566","-73.96022","Entire home/apt","189","8","33","2019-06-22","0.58","1","271"
"4302293","Private Room with 2nd Full Bath in Modern Art Apt","4600692","J.","Queens","Long Island City","40.74742","-73.94647","Private room","58","1","33","2019-06-06","1.98","1","101"
"4303825","Cute apartment with 2 big bedrooms","3578009","Walther","Queens","Long Island City","40.74853","-73.95068","Entire home/apt","190","1","34","2019-03-10","0.6","2","182"
"4305170","Cute ethnic cosy private studio!","5918341","Mona","Brooklyn","Clinton Hill","40.68147","-73.96488","Entire home/apt","139","2","88","2019-06-22","1.53","2","82"
"4308612","Holiday special! Best location!","16798055","Ehud","Manhattan","Hell's Kitchen","40.76502","-73.98932","Entire home/apt","125","1","186","2019-06-30","3.28","1","193"
"4308633","Wonderful Willi!","22364611","Basil","Brooklyn","Williamsburg","40.71603","-73.9547","Private room","94","2","46","2019-06-03","0.9","1","267"
"4308798","Upper East Side 1-Bedroom","16906759","Karen","Manhattan","Upper East Side","40.77254","-73.96193","Entire home/apt","100","2","58","2019-06-11","1.02","1","9"
"4309079","Big Sunny Room in Apartment With Views","22367030","Tarek","Manhattan","East Village","40.72603","-73.98897","Private room","128","7","15","2019-04-13","0.26","1","249"
"4309648","Ebony & Ivory Close to Manhattan","13063145","Vinneth","Brooklyn","Bedford-Stuyvesant","40.68568","-73.95266","Entire home/apt","160","3","149","2019-06-24","2.61","2","303"
"4310501","Spacious Bedroom in East Village","21127377","Orhun","Manhattan","East Village","40.72627","-73.98915","Private room","110","3","64","2019-06-30","1.26","1","14"
"4311648","Modern & Sunny w/ Private Terrace","4644513","Liana","Brooklyn","Williamsburg","40.71436","-73.96362","Entire home/apt","285","3","43","2019-05-26","0.75","1","12"
"4315934","The Brooklyn Haven","22405856","Val And Taylor","Brooklyn","Bedford-Stuyvesant","40.6792","-73.90937","Entire home/apt","75","10","2","2018-11-02","0.1","1","349"
"4320934","Central Harlem large beautiful studio","11790239","Mina","Manhattan","Harlem","40.81599","-73.94676","Entire home/apt","133","1","20","2019-05-22","0.36","3","345"
"4325244","East Village Comfort & Convenience","2999445","Sindhu","Manhattan","East Village","40.73073","-73.98105","Entire home/apt","149","2","36","2018-06-30","0.79","1","0"
"4325284","Lovely, Clean, Comfy w/River Views!","22459182","Sean","Manhattan","Upper East Side","40.78535","-73.94997","Entire home/apt","210","1","0","","0","1","0"
"4325329","Charming Brownstone Apt Steps from Central Park!","1537663","Madeline","Manhattan","Upper West Side","40.78667","-73.96924","Entire home/apt","200","2","56","2019-06-28","0.98","1","226"
"4329728","Spacious room with view in Chelsea","2657430","Rahul","Manhattan","Chelsea","40.74751","-74.00086","Private room","110","6","20","2018-01-01","0.36","2","0"
"4331691","Full apartment - cute & quirky","22490457","Danielle","Manhattan","Lower East Side","40.71845","-73.986","Entire home/apt","95","10","2","2016-11-17","0.04","1","0"
"4333204","Harlem cosy renovated unit for two","11790239","Mina","Manhattan","Harlem","40.81618","-73.94517","Entire home/apt","94","1","23","2019-07-03","0.57","3","316"
"4334446","Cozy 1 bdrm Park Slope, Brooklyn,","8659738","Janine","Brooklyn","South Slope","40.6631","-73.98603","Entire home/apt","120","3","118","2019-06-23","2.07","1","266"
"4334513","1 bed/bath condo steps from Bedford","2357221","Swati","Brooklyn","Williamsburg","40.71104","-73.95917","Entire home/apt","150","5","1","2015-01-02","0.02","1","0"
"4338541","Beautiful 1BR apt Upper West Side","22410033","Georges","Manhattan","Morningside Heights","40.80801","-73.9582","Entire home/apt","132","2","9","2017-01-04","0.16","1","0"
"4338548","Gorgeous Sunny Bohemian Duplex with Garden","910592","Angie And Matthew","Brooklyn","Bedford-Stuyvesant","40.6845","-73.93968","Entire home/apt","102","1","10","2019-01-26","0.18","1","4"
"4339188","Fantastic Comfortable Space. Affordable","22526585","Chema","Brooklyn","Bedford-Stuyvesant","40.6933","-73.94976","Entire home/apt","85","1","84","2019-07-01","1.46","1","286"
"4339189","Big, Bright Fort Greene Apartment!","3341356","Katie","Brooklyn","Fort Greene","40.69172","-73.9703","Entire home/apt","142","6","2","2015-11-28","0.04","1","0"
"4339202","**ASTORIA one private cozy, cute room** Nihongo ok","22527661","Mio","Queens","Astoria","40.76261","-73.91767","Private room","70","3","2","2019-05-23","0.05","1","23"
"4341158","Large, Cozy & Comfortable Apartment","22448247","Leatha","Brooklyn","East Flatbush","40.65337","-73.91229","Entire home/apt","100","3","62","2019-06-24","1.19","1","343"
"4342895","The Perfect 1brm Apartment - Sunny & Spacious!","3800365","Mei-Ling","Brooklyn","Williamsburg","40.71874","-73.94055","Entire home/apt","123","3","21","2017-11-22","0.61","1","0"
"4342924","Large Sunlight House","356690","LaToya","Brooklyn","Flatlands","40.62677","-73.9326","Entire home/apt","175","2","17","2018-08-27","0.49","1","0"
"4343011","City Studio in the Upper East Side","3822369","Maria","Manhattan","Upper East Side","40.7681","-73.96018","Private room","100","4","14","2016-07-06","0.25","1","0"
"4343312","Room For Rent","22548091","Cynthia","Manhattan","Harlem","40.80733","-73.95642","Private room","57","7","3","2019-07-06","0.22","2","222"
"4343401","Room #1 Private Room","22384027","Shahana","Brooklyn","Crown Heights","40.67122","-73.91813","Private room","39","1","153","2019-06-14","2.66","10","178"
"4343956","Large Spacious Room For Rent","22548091","Cynthia","Manhattan","Morningside Heights","40.8067","-73.95799","Private room","107","6","12","2019-01-03","0.47","2","251"
"4349695","Rustic Chic Private Living Room","22578720","Derek","Brooklyn","Flatbush","40.64507","-73.95933","Private room","69","1","33","2017-10-30","0.59","1","0"
"4350120","Spacious 3-room apt. in prime area of Brooklyn.","21457707","Peter","Brooklyn","Greenpoint","40.72623","-73.94298","Entire home/apt","137","5","26","2019-05-06","1.16","1","344"
"4350406","Studio apartment in heart East Village","1717520","Andrew","Manhattan","East Village","40.7239","-73.98312","Entire home/apt","150","5","0","","0","2","0"
"4350464","LargeApt 1 BLOCK frm A,C,B,D,2,3","6697886","Mandy","Manhattan","Harlem","40.81588","-73.94591","Private room","65","3","1","2015-10-21","0.02","2","0"
"4350495","Private Room for Rent","14194388","Michael","Manhattan","East Harlem","40.79008","-73.94766","Private room","66","4","1","2015-11-27","0.02","1","0"
"4351563","Rooftop Apt in Prospect Heights","16504161","Gung","Brooklyn","Prospect Heights","40.67757","-73.96412","Entire home/apt","110","3","8","2018-12-30","0.14","1","0"
"4354764","A private humble abode for you","16572955","Sandra","Brooklyn","Canarsie","40.63969","-73.89548","Entire home/apt","90","2","112","2019-06-16","1.96","1","349"
"4354901","Williamsburg Apt Flexible for December","14730409","Ken","Brooklyn","Williamsburg","40.70941","-73.94556","Private room","50","5","0","","0","1","0"
"4356396","Cozy Studio in a great neighborhood (Upper East)","20539345","Husain","Manhattan","Upper East Side","40.7786","-73.95104","Entire home/apt","146","5","21","2019-03-24","1.01","1","0"
"4357134","Beautiful NY Gem","7809661","Mamie","Queens","Ditmars Steinway","40.77172","-73.91769","Entire home/apt","200","1","0","","0","1","0"
"4357892","New!!!  4 BR/2 Bth in a private house.","22727798","Roman","Queens","Bay Terrace","40.77774","-73.78376","Entire home/apt","189","3","85","2019-06-15","1.88","1","330"
"4359219","Eagle-eye view of New York","20599015","Farrell","Brooklyn","Bedford-Stuyvesant","40.69103","-73.95441","Entire home/apt","285","2","37","2016-05-09","0.65","1","0"
"4359718","Charming 2BD flt in Trendy Bushwick","841179","Treasure","Brooklyn","Bushwick","40.69584","-73.90794","Entire home/apt","140","3","122","2019-06-19","2.21","1","251"
"4359756","MANHATTANs BEST, 12minutes from TIMES SQUARE","2129777","Aj","Queens","Long Island City","40.75259","-73.94104","Private room","97","2","14","2019-04-20","0.55","2","90"
"4359921","Bright Loft Style place  in the best of ASTORIA","22240236","Tony & Lea","Queens","Astoria","40.7672","-73.91198","Entire home/apt","180","2","7","2018-12-19","0.31","1","90"
"4362474","Adorable East Village 1 Bedroom","13481367","Anna","Manhattan","East Village","40.72841","-73.98231","Entire home/apt","199","2","10","2016-05-10","0.18","1","0"
"4362570","Welcoming Park Slope Garden Apt.","19735589","Felicia","Brooklyn","Park Slope","40.67683","-73.97617","Entire home/apt","220","2","83","2019-04-29","1.48","1","253"
"4363228","Magnificent Loft in East Village","3905383","Gillian","Manhattan","Lower East Side","40.71847","-73.98246","Entire home/apt","180","3","5","2018-10-09","0.13","1","226"
"4365276","Entire 2BR APT (not a railroad)","3081990","Amanda","Brooklyn","Williamsburg","40.70698","-73.95406","Entire home/apt","170","1","141","2019-06-22","3.05","1","28"
"4365491","Cozy room in East Village","2814004","Jasmine","Manhattan","East Village","40.72242","-73.98262","Private room","105","2","9","2015-10-18","0.16","2","0"
"4365756","Brownstone Parlor Floor Suite by Superhost!","22661286","Steef","Brooklyn","Bedford-Stuyvesant","40.68288","-73.93678","Entire home/apt","110","2","192","2019-07-02","3.35","1","132"
"4365765","Beautiful spacious bedroom","22661810","Marie","Brooklyn","East Flatbush","40.63213","-73.94598","Private room","55","4","10","2019-01-01","0.2","2","100"
"4365833","Lux Baby Friendly Apt, Williamsburg, Brooklyn","208410","Mauricio","Brooklyn","Williamsburg","40.71759","-73.95407","Entire home/apt","150","5","7","2019-02-18","0.12","1","0"
"4366049","Sleeps 6 by Metro/Subway - 15 mns to Manhattan","20243795","Tony","Brooklyn","Bedford-Stuyvesant","40.68204","-73.95642","Entire home/apt","180","3","50","2018-10-28","0.97","3","365"
"4366115","Bright duplex apartment","14400653","Belinda","Brooklyn","Greenpoint","40.72668","-73.94728","Entire home/apt","110","2","4","2017-01-04","0.12","1","0"
"4369737","Bright 1 Bedroom, Perfect Location!","15154","Gloria","Manhattan","Upper West Side","40.78","-73.97793","Entire home/apt","160","3","5","2016-03-29","0.09","1","0"
"4370230","","22686810","Michaël","Manhattan","Nolita","40.72046","-73.9955","Entire home/apt","215","7","5","2016-01-02","0.09","1","0"
"4375146","Beautiful & spacious apartment","22715031","Fernando","Queens","Astoria","40.76575","-73.92092","Private room","75","5","1","2014-11-10","0.02","1","0"
"4375375","Artsy 2 Bedroom Apt. in Harlem, NY","22716230","M. Johanne","Manhattan","East Harlem","40.80006","-73.9459","Entire home/apt","200","5","0","","0","1","0"
"4377337","Beautiful Railroad Style Apartment!","18893494","Leonella","Manhattan","East Harlem","40.79872","-73.9411","Entire home/apt","120","3","6","2019-06-18","0.96","1","279"
"4377929","Spacious 1Br in East Village","7245580","David","Manhattan","East Village","40.72627","-73.98303","Entire home/apt","198","4","180","2019-06-18","3.22","1","269"
"4378816","Room in Bushwick Brooklyn NYC, LG KITCHEN & YARD","21902316","Amy","Brooklyn","Bushwick","40.70253","-73.92898","Private room","60","2","63","2019-06-17","1.68","2","352"
"4378951","Child-friendly 2BR w/ Yard access and Free Parking","510577","Benjamin","Brooklyn","Bedford-Stuyvesant","40.68578","-73.93965","Entire home/apt","170","3","207","2019-06-22","3.76","1","151"
"4379145","specious 1bd apt on Saint Marks Pl","16598048","Yervand","Manhattan","East Village","40.72902","-73.98814","Entire home/apt","248","6","1","2014-11-02","0.02","1","0"
"4379271","Spacious Bklyn Apt Near Manhattan","22738480","Aaron","Brooklyn","Cobble Hill","40.68874","-73.99855","Private room","100","8","1","2015-01-05","0.02","1","0"
"4379307","West Village Apt with patio, Steps from subway!","11742895","Jonathan","Manhattan","West Village","40.73858","-74.00145","Entire home/apt","180","2","1","2016-06-17","0.03","1","0"
"4383734","Sunny room with private entrance","18674671","Lindsay","Brooklyn","Bushwick","40.69435","-73.91852","Private room","60","2","12","2016-12-19","0.21","1","0"
"4384181","Livin' La Vida Brooklyn!!!","457976","Bellamy","Brooklyn","Bedford-Stuyvesant","40.69017","-73.93951","Entire home/apt","83","2","88","2019-06-30","4.66","1","165"
"4384442","Bedroom in Crown Heights","7010789","Adriana","Brooklyn","Crown Heights","40.67054","-73.95668","Private room","45","2","1","2016-06-29","0.03","1","0"
"4384820","N 6th & Bedford PRIME Williamsburg","22764554","Linda","Brooklyn","Williamsburg","40.71797","-73.95981","Private room","135","1","1","2014-11-04","0.02","1","0"
"4385360","Massive 1BR in the Lower East Side","7809712","Eliot","Manhattan","Lower East Side","40.71938","-73.98906","Entire home/apt","275","3","0","","0","1","0"
"4386513","2 Bedroom Duplex, INCREDIBLE views! 30day discount","10556597","Dan","Manhattan","East Village","40.72478","-73.97771","Entire home/apt","230","3","12","2019-06-10","0.21","1","4"
"4386598","1 Bedroom in Top Lower East Side Address","356933","Jessica","Manhattan","Lower East Side","40.71962","-73.98567","Entire home/apt","180","2","178","2019-07-01","3.11","1","227"
"4387007","Beautiful Beach  & Great Space","21802126","Mark","Queens","Belle Harbor","40.57321","-73.85769","Private room","110","2","1","2019-06-23","1","1","325"
"4387152","Petit chalet with secret garden","22262958","Kanae","Brooklyn","Williamsburg","40.71142","-73.95535","Entire home/apt","160","3","87","2019-06-19","1.63","1","302"
"4387491","Light Filled Spacious 1BR, with Cat","3597708","Brittan","Brooklyn","Bedford-Stuyvesant","40.68708","-73.9577","Entire home/apt","115","2","9","2015-09-06","0.16","1","0"
"4390865","Upper East Side 1 Bedroom Gem","22688555","Marc","Manhattan","Upper East Side","40.77126","-73.95483","Shared room","169","2","3","2016-07-09","0.07","1","0"
"4392066","one room bushwick","5605897","Sarah","Brooklyn","Williamsburg","40.70903","-73.9394","Private room","100","1","0","","0","1","0"
"4392596","Great room in a 2 BD apartment","20820856","Waleed","Queens","Ditmars Steinway","40.77431","-73.9114","Private room","75","1","4","2019-05-26","1.85","1","0"
"4392996","Heart of Upper West Side 1BR","844096","Joe","Manhattan","Upper West Side","40.78568","-73.97698","Entire home/apt","130","1","10","2016-09-23","0.19","1","0"
"4393502","Attic Space - 三楼阁楼","21228368","Jessica","Queens","Forest Hills","40.7132","-73.84901","Private room","50","1","1","2015-08-10","0.02","5","183"
"4393519","Penthouse for 4th of July Weekend","6032373","Vyacheslav","Manhattan","Hell's Kitchen","40.7659","-73.99543","Entire home/apt","200","2","2","2015-01-02","0.04","1","0"
"4393628","Double-deck bed room 别墅二楼卧房","21228368","Jessica","Queens","Forest Hills","40.71233","-73.84848","Private room","55","1","13","2016-12-01","0.23","5","281"
"4394687","Upper East Side Studio","10952317","Angela","Manhattan","Upper East Side","40.77626","-73.95246","Entire home/apt","125","1","7","2016-10-03","0.13","1","0"
"4396142","Entirely private suite in our townhouse!","1167801","Pascal & Karin","Queens","Long Island City","40.75227","-73.95012","Entire home/apt","160","4","79","2019-06-30","1.38","1","133"
"4396299","Cozy Private Bedroom, Brooklyn NY.","22384027","Shahana","Brooklyn","Brownsville","40.66938","-73.91831","Private room","39","1","158","2019-06-24","2.77","10","32"
"4396939","Private Room in Midtown Manhattan","22827111","Matthew & Marilyn","Manhattan","Hell's Kitchen","40.76049","-73.99569","Private room","89","4","56","2019-06-01","0.98","2","301"
"4397455","Quiet 2 bedroom retreat in the heart of Brooklyn","5912357","Gina","Brooklyn","Canarsie","40.63269","-73.90358","Entire home/apt","85","4","60","2019-06-22","1.12","1","247"
"4399721","Bedroom in Beautiful Brooklyn Loft","22840018","Emily","Brooklyn","Crown Heights","40.67828","-73.96228","Private room","50","1","4","2019-03-25","0.11","1","0"
"4401013","3BR/2BA Duplex - 1min to subway!","2007928","Erin","Brooklyn","Bedford-Stuyvesant","40.67849","-73.91672","Entire home/apt","229","2","195","2019-06-24","3.41","1","254"
"4401193","Private Studio, Columbia University","22205787","Adrien","Manhattan","Morningside Heights","40.80699","-73.95937","Entire home/apt","130","4","4","2015-09-26","0.07","1","0"
"4402117","GORGEOUS 2 Bedroom in Queens NYC","22780462","Mark","Queens","Kew Gardens Hills","40.72891","-73.82588","Entire home/apt","149","3","82","2019-06-23","1.55","2","327"
"4402805","LRG 2br BKLYN APT CLOSE TO TRAINS AND PARK","22807362","Jenny","Brooklyn","Prospect-Lefferts Gardens","40.66025","-73.9627","Entire home/apt","120","3","3","2018-08-28","0.05","1","16"
"4403159","Cute bedroom in Williamsburg","13061093","Priscillia","Brooklyn","Williamsburg","40.70953","-73.95994","Private room","45","1","1","2016-03-16","0.02","1","0"
"4403928","Modern Apt Close to Manhattan","2558779","Marina","Queens","Ridgewood","40.70216","-73.90716","Private room","56","3","45","2019-06-15","0.88","2","304"
"4403972","Upper east doorman","22860848","Seth","Manhattan","Upper East Side","40.77891","-73.9484","Entire home/apt","295","6","0","","0","1","0"
"4404544","Beautiful, bright, quiet room w/ private bathroom","22864208","Rustam","Brooklyn","Bushwick","40.69703","-73.93207","Private room","75","2","53","2019-06-17","1.23","1","340"
